order_id,sno,order_item_id,instruction,cat,meat,rice,additional,daigs,rate,net
9863,3,614,,CAT,10,10,0,1,275,2750
9864,1,522,,CAT,13,13,0,1,945,12285
9864,2,571,,CAT,60,60,0,1,75,4500
9865,1,53,,CAT,6,6,0,1,180,1080
9865,2,360,,CAT,2,2,0,1,800,1600
9865,3,563,,CAT,1,1,0,1,350,350
9865,4,55,,CAT,5,5,0,1,300,1500
9865,5,1,,CAT,21,14,0,1,1195,16730
9865,6,16,,CAT,23,23,0,1,830,19090
9865,7,33,,CAT,21,21,0,1,500,10500
9865,8,51,,CAT,13,13,0,1,270,3510
9866,1,522,,CAT,7.5,5,0,1,1208,6040
9866,2,250,MUGHLAI,CAT,2,2,0,1,1250,2500
9866,3,682,,CAT,4,4,0,1,700,2800
9866,4,563,,CAT,1,1,0,1,350,350
9867,1,83,,CAT,10,10,0,1,600,6000
9867,2,1,,CAT,9,9,0,1,975,8775
9867,3,55,,CAT,2,2,0,1,300,600
9868,1,522,,CAT,10,10,0,1,995,9950
9868,2,511,,CAT,1.5,1.5,0,1,1200,1800
9868,3,511,,CAT,1.5,1.5,0,1,1200,1800
9869,1,30,,CAT,5,5,0,1,1200,6000
9869,2,1,,CAT,10,10,0,1,980,9800
9870,1,1,,PARTY,1,3,0,1,650,1950
9870,2,66,,PARTY,5,5,0,1,500,2500
9871,1,542,,PARTY,1,5.5,0,1,570,3135
9872,1,682,,CAT,8,8,0,1,600,4800
9873,1,522,,CAT,6.5,6.5,0,1,950,6175
9873,2,566,,CAT,5,5,0,1,2070,10350
9873,3,614,,CAT,4,4,0,1,275,1100
9873,4,571,,CAT,5,5,0,1,75,375
9874,1,522,,CAT,31.25,31.25,0,1,950,29688
9875,1,522,,CAT,13,13,0,1,950,12350
9876,1,196,,PARTY,4,4,0,1,500,2000
9877,1,130,,CAT,1,1,0,1,3200,3200
9878,1,522,,CAT,3,3,0,1,1100,3300
9879,1,12,,PARTY,12,12,0,1,400,4800
9879,2,83,,CAT,12,12,0,1,600,7200
9879,3,360,,CAT,1,1,0,1,800,800
9879,4,567,,PARTY,8,8,0,1,570,4560
9880,1,12,,PARTY,4,4,0,1,450,1800
9880,2,522,,CAT,4,4,0,1,1050,4200
9880,3,33,,CAT,5,5,0,1,500,2500
9880,4,53,,CAT,2,2,0,1,180,360
9880,5,52,,CAT,2,2,0,1,270,540
9881,1,522,,PARTY,10,10,0,1,570,5700
9882,1,55,,CAT,2,2,0,1,300,600
9882,2,563,,CAT,1,1,0,1,350,350
9882,3,33,,CAT,4,4,4,1,500,2000
9882,4,53,,CAT,2.5,2.5,0,1,180,450
9882,5,51,,CAT,3.5,3.5,0,1,270,945
9882,6,542,,CAT,6,4,0,1,1590,6360
9882,7,16,,CAT,6,6,0,1,830,4980
9883,1,522,,CAT,9.75,9.75,0,1,950,9262
9883,2,571,,CAT,34,34,0,1,75,2550
9883,3,566,,CAT,8,8,0,1,2070,16560
9884,1,522,,CAT,56.75,56.75,0,1,950,53912
9884,2,571,,CAT,210,210,0,1,75,15750
9885,1,1,,CAT,8,8,0,1,930,7440
9886,1,522,,CAT,6.5,6.5,0,1,950,6175
9886,2,1,,CAT,8,8,0,1,930,7440
9887,1,522,,PARTY,12,12,0,1,550,6600
9887,2,677,,CAT,15,15,0,1,415,6225
9888,1,522,,CAT,6,6,0,1,1030,6180
9889,1,522,,CAT,4,3,0,1,1223,3669
9890,1,518,"HARA MASALA ACCESS",CAT,5,5,0,1,1230,6150
9890,2,576,,CAT,48,48,0,1,40,1920
9890,3,774,,CAT,50,50,0,1,0,0
9890,4,654,,CAT,1,1,0,1,65,65
9891,1,522,,CAT,5,5,0,1,990,4950
9892,1,53,,CAT,14,14,0,1,180,2520
9892,2,51,,CAT,24,24,0,1,270,6480
9892,3,708,,CAT,225,225,0,1,70,15750
9892,4,520,,PARTY,42,28,0,1,600,16800
9892,5,16,,PARTY,37,37,0,1,400,14800
9892,6,682,,CAT,50,50,0,1,650,32500
9892,7,55,,CAT,10,10,0,1,300,3000
9892,8,16,,CAT,3,3,0,1,860,2580
9893,1,4,,CAT,10,10,0,1,1010,10100
9893,2,13,,CAT,8,8,0,1,860,6880
9894,1,1,,CAT,5,5,0,1,1010,5050
9894,2,217,,CAT,2,2,0,1,800,1600
9895,1,522,,CAT,6.5,6.5,0,1,980,6370
9895,2,571,,CAT,5,5,0,1,75,375
9895,3,614,,CAT,4,4,0,1,275,1100
9895,4,566,,CAT,13,13,0,1,2100,27300
9896,1,522,,CAT,33.75,33.75,0,1,980,33075
9896,2,571,,CAT,60,60,0,1,75,4500
9896,3,614,,CAT,10,10,0,1,275,2750
9897,1,522,,CAT,6.5,6.5,0,1,980,6370
9897,2,571,,CAT,60,60,0,1,75,4500
9898,1,14,,CAT,34,34,0,1,1080,36720
9898,2,187,,CAT,40,40,0,1,650,26000
9898,3,53,,CAT,11,11,0,1,180,1980
9898,4,51,,CAT,18,18,0,1,270,4860
9898,5,55,,CAT,6,6,0,1,300,1800
9898,6,360,,CAT,2,2,0,1,800,1600
9898,7,1,,CAT,30,20,0,1,1240,24800
9899,1,542,,CAT,8,8,0,1,1250,10000
9900,1,522,,CAT,6.25,6.25,0,1,985,6156
9900,2,566,,CAT,6,6,0,1,2100,12600
9901,1,522,,CAT,36.5,36.5,0,1,985,35952
9902,1,522,,CAT,6.25,6.25,0,1,985,6156
9903,1,187,,CAT,6,6,0,1,650,3900
9904,1,522,,CAT,7,7,0,1,1020,7140
9905,1,522,,CAT,6.5,6.5,0,1,970,6305
9905,2,566,,CAT,9,9,0,1,2100,18900
9906,1,522,,CAT,31.5,31.5,0,1,970,30555
9907,1,522,,CAT,6.5,6.5,0,1,970,6305
9908,1,522,,CAT,5,5,0,1,1020,5100
9909,1,522,"Rasili,Chat Pati",CAT,6,6,0,1,1020,6120
9910,1,69,,CAT,6,6,0,1,12,72
9910,2,130,,CAT,1,1,0,1,2800,2800
9910,3,108,,CAT,8,8,0,1,50,400
9910,4,359,,CAT,4,4,0,1,50,200
9910,5,76,,CAT,2,2,0,1,1250,2500
9911,1,360,,CAT,2,2,0,1,800,1600
9911,2,30,,CAT,6,6,0,1,1100,6600
9911,3,55,,CAT,5,5,0,1,300,1500
9911,4,1,,CAT,45,30,0,1,1240,37200
9912,1,522,,CAT,6,4,0,1,1245,4980
9913,1,522,,CAT,6.5,6.5,0,1,970,6305
9913,2,571,,CAT,33,33,0,1,75,2475
9913,3,614,,CAT,6,6,0,1,275,1650
9913,4,566,,CAT,6,6,0,1,2100,12600
9914,1,522,,CAT,30.75,30.75,0,1,970,29828
9914,2,571,,CAT,60,60,0,1,75,4500
9914,3,614,,CAT,12,12,0,1,275,3300
9915,1,4,,CAT,8,8,0,1,950,7600
9916,1,522,,CAT,6.5,6.5,0,1,970,6305
9916,2,4,,CAT,8,8,0,1,950,7600
9917,1,682,,CAT,50,50,0,1,600,30000
9918,1,1,,CAT,5,5,0,1,1000,5000
9918,2,55,,CAT,1,1,0,1,300,300
9919,1,522,,CAT,7,7,0,1,995,6965
9920,1,522,,CAT,5,5,0,1,1020,5100
9921,1,522,,CAT,5,5,0,1,1020,5100
9921,2,30,,CAT,3,3,0,1,1200,3600
9922,1,522,"50,BOX 750 ML",CAT,6,6,0,1,1050,6300
9923,1,542,,CAT,9,6,0,1,1590,9540
9923,2,54,,CAT,40,40,0,1,10,400
9924,1,130,,CAT,2,2,0,1,2800,5600
9925,1,499,,CAT,5,5,0,1,1250,6250
9925,2,362,,CAT,50,50,0,1,25,1250
9926,1,586,,CAT,3,3,0,1,2100,6300
9926,2,541,,CAT,3,3,0,1,180,540
9926,3,187,,CAT,2,2,0,1,650,1300
9926,4,66,,CAT,5.5,5.5,0,1,2000,11000
9927,1,522,,CAT,8.5,8.5,0,1,970,8245
9927,2,566,,CAT,6.5,6.5,0,1,2100,13650
9928,1,522,,CAT,33.75,33.75,0,1,970,32738
9929,1,522,,CAT,9,9,0,1,970,8730
9930,1,361,,CAT,4.5,3,0,1,1670,5010
9931,1,542,,PARTY,1,15,0,1,570,8550
9931,2,83,,CAT,10,10,0,1,600,6000
9932,1,664,,CAT,4,4,0,1,1350,5400
9932,2,38,,CAT,5,5,0,1,600,3000
9932,3,53,,CAT,2,2,0,1,180,360
9932,4,51,,CAT,2,2,0,1,270,540
9932,5,13,,CAT,4,4,0,1,825,3300
9933,1,669,,CAT,2,2,0,1,250,500
9933,2,635,,CAT,1.5,1.5,0,1,700,1050
9933,3,286,"2,DIL//8,GURDA",CAT,2,2,0,1,0,0
9933,4,316,,CAT,1,1,0,1,300,300
9934,1,1,,CAT,5,5,0,1,1000,5000
9934,2,30,,CAT,2,2,0,1,1200,2400
9935,1,522,,CAT,6,6,0,1,1020,6120
9936,1,563,,CAT,2,2,0,1,350,700
9936,2,168,,CAT,50,50,0,1,0,0
9936,3,1,,CAT,6,4,0,1,1225,4900
9936,4,47,,CAT,5,5,0,1,350,1750
9936,5,510,,CAT,4,4,0,1,600,2400
9936,6,55,,CAT,2,2,0,1,300,600
9936,7,541,,CAT,5,5,0,1,180,900
9936,8,221,,CAT,10,10,0,1,1050,10500
9936,9,330,,CAT,6,6,0,1,1100,6600
9936,10,776,,CAT,5,5,0,1,1400,7000
9936,11,576,,CAT,84,84,0,1,40,3360
9937,1,99,,CAT,1,1,0,1,1500,1500
9937,2,764,"WITHOUT CH",CAT,2,2,0,1,650,1300
9937,3,69,,CAT,15,15,0,1,12,180
9937,4,55,,CAT,1.5,1.5,0,1,300,450
9937,5,134,,CAT,40,40,0,1,55,2200
9937,6,576,,CAT,48,48,0,1,40,1920
9937,7,707,,CAT,48,48,0,1,40,1920
9937,8,61,,CAT,20,20,0,1,50,1000
9937,9,431,"LIVE,,",CAT,1,1,0,1,21300,21300
9937,10,548,,CAT,5,5,0,1,750,3750
9937,11,717,"BLOCHI BOTY,,B/L",CAT,3,3,0,1,1000,3000
9938,1,4,,CAT,10,10,0,1,1000,10000
9938,2,511,,CAT,5,5,0,1,1200,6000
9939,1,522,,CAT,6.25,6.25,0,1,970,6062
9939,2,571,,CAT,33,33,0,1,75,2475
9939,3,614,,CAT,6,6,0,1,275,1650
9939,4,566,,CAT,7.5,7.5,0,1,2100,15750
9940,1,522,,CAT,31.25,31.25,0,1,970,30312
9940,2,759,,CAT,67.5,67.5,0,1,185,12488
9941,1,522,,CAT,9.25,9.25,0,1,970,8972
9941,2,571,,CAT,60,60,0,1,75,4500
9941,3,759,,CAT,45,45,0,1,185,8325
9942,1,86,,CAT,5,5,0,1,350,1750
9942,2,222,,CAT,50,50,0,1,15,750
9942,3,522,,CAT,5,5,0,1,995,4975
9943,1,79,,CAT,8,8,0,1,600,4800
9944,1,522,,CAT,5,5,0,1,1000,5000
9945,1,522,,CAT,5,5,0,1,1020,5100
9946,1,542,,CAT,7.5,5,0,1,1590,7950
9946,2,688,,CAT,10,10,10,1,650,6500
9947,1,522,GOLDEN,CAT,5,5,0,1,1100,5500
9948,1,522,,CAT,8,8,0,1,1020,8160
9949,1,288,,CAT,2,2,0,1,160,320
9950,1,53,,CAT,4,4,0,1,180,720
9950,2,542,"Darmiana Masala",PARTY,1,5,0,1,570,2850
9950,3,16,,CAT,4,4,0,1,900,3600
9951,1,522,,CAT,5,5,0,1,1020,5100
9951,2,75,,CAT,1,1,0,1,500,500
9952,1,542,,PARTY,1,5,0,1,570,2850
9953,1,1,,CAT,5,5,0,1,980,4900
9954,1,522,,CAT,8.5,8.5,0,1,970,8245
9954,2,566,,CAT,10,10,0,1,2100,21000
9955,1,522,,CAT,31.75,31.75,0,1,970,30798
9956,1,1,,CAT,8,8,0,1,950,7600
9957,1,522,,CAT,6.5,6.5,0,1,970,6305
9957,2,1,,CAT,8,8,0,1,950,7600
9958,1,53,,CAT,2,2,0,1,180,360
9958,2,13,,CAT,3,3,0,1,930,2790
9958,3,1,,CAT,7,7,0,1,980,6860
9959,1,522,,CAT,4,4,0,1,995,3980
9959,2,14,,CAT,4,4,0,1,1100,4400
9959,3,53,,CAT,1.5,1.5,0,1,180,270
9959,4,51,,CAT,2,2,0,1,270,540
9960,1,551,,CAT,10,5,0,1,3400,17000
9960,2,83,,CAT,3,3,0,1,600,1800
9960,3,55,,CAT,1,1,0,1,300,300
9961,1,522,"Mirch Kam",PARTY,5,5,0,1,570,2850
9962,1,522,"Mirch Kam",CAT,7.5,5,0,1,1208,6040
9963,1,38,,CAT,8,8,0,1,600,4800
9963,2,522,,CAT,7,6,0,1,1072,6432
9963,3,522,,CAT,7,6,0,1,1072,6432
9964,1,225,,CAT,5,5,0,1,2100,10500
9964,2,523,,CAT,6,4,0,1,1238,4952
9964,3,16,,CAT,4,4,0,1,825,3300
9964,4,83,,CAT,6,6,0,1,600,3600
9965,1,522,,CAT,6,6,0,1,1000,6000
9966,1,2,,PARTY,10,7,0,1,550,3850
9966,2,12,,PARTY,10,10,0,1,400,4000
9967,1,522,"DARMIANA MASALA",CAT,7,7,0,1,950,6650
9968,1,1,GOLDEN,CAT,5,5,0,1,1070,5350
9969,1,360,,CAT,2,2,0,1,800,1600
9969,2,30,,CAT,6,6,0,1,1100,6600
9969,3,55,,CAT,5,5,0,1,300,1500
9969,4,170,,CAT,24,24,0,1,70,1680
9969,5,1,,CAT,45,30,0,1,1210,36300
9970,1,55,,CAT,3,3,0,1,300,900
9970,2,100,,CAT,1,1,0,1,1200,1200
9970,3,53,,CAT,4,4,0,1,180,720
9970,4,51,,CAT,6,6,0,1,270,1620
9970,5,513,,CAT,13,13,0,1,875,11375
9970,6,83,,CAT,12,12,0,1,600,7200
9970,7,1,,CAT,15,10,0,1,1188,11880
9971,1,522,,CAT,13,13,0,1,945,12285
9971,2,571,,CAT,14,14,0,1,75,1050
9971,3,566,,CAT,7,7,0,1,2060,14420
9972,1,522,,CAT,36.75,36.75,0,1,945,34729
9972,2,571,,CAT,60,60,0,1,75,4500
9972,3,614,,CAT,14,14,0,1,275,3850
9973,1,522,,CAT,6.5,6.5,0,1,945,6142
9973,2,571,,CAT,50,50,0,1,75,3750
9974,1,522,"Chat Pati",CAT,7.5,5,0,1,1215,6075
9975,1,361,,CAT,5,4,0,1,1400,5600
9975,2,37,,CAT,6,6,0,1,600,3600
9976,1,4,,PARTY,5,5,0,1,550,2750
9977,1,30,,CAT,3,3,0,1,1200,3600
9977,2,522,"Chat Pati",CAT,12,12,0,1,1000,12000
9978,1,55,,CAT,8,8,0,1,300,2400
9978,2,97,,CAT,25,25,0,1,800,20000
9978,3,361,,CAT,42,28,0,1,1650,46200
9978,4,37,,CAT,48,48,0,1,600,28800
9978,5,170,,CAT,72,72,0,1,70,5040
9978,6,64,,CAT,2,2,0,1,4000,8000
9978,7,53,,CAT,10,10,0,1,180,1800
9978,8,140,,CAT,2,2,0,1,4500,9000
9978,9,51,,CAT,28,28,0,1,270,7560
9978,10,16,,CAT,50,50,0,1,885,44250
9978,11,123,,CAT,105,105,0,1,685,71925
9979,1,542,"AALOO ZIYADA",CAT,10,10,0,1,1250,12500
9979,2,33,,CAT,3,3,0,1,500,1500
9980,1,30,,CAT,2.5,2.5,0,1,1200,3000
9980,2,55,,CAT,3,3,0,1,300,900
9980,3,361,,CAT,16.5,11,0,1,1650,18150
9980,4,136,,CAT,1,1,0,1,600,600
9981,1,13,,CAT,5,5,0,1,850,4250
9982,1,522,,CAT,5,5,0,1,1030,5150
9982,2,522,,CAT,5,5,0,1,1030,5150
9982,3,522,,CAT,5,5,0,1,1030,5150
9982,4,567,,CAT,5,5,0,1,2070,10350
9983,1,522,,CAT,6,6,0,1,1030,6180
9983,2,522,,CAT,6,6,0,1,1030,6180
9984,1,522,,CAT,5,5,0,1,1030,5150
9985,1,522,,CAT,3,5,0,1,840,4200
9986,1,522,,CAT,5,5,0,1,1030,5150
9987,1,522,,CAT,8.75,8.75,0,1,970,8488
9987,2,566,,CAT,9,9,0,1,2070,18630
9988,1,522,,CAT,60,60,0,1,970,58200
9989,1,522,,CAT,6.25,6.25,0,1,970,6062
9990,1,375,"BOX,,750.ML",CAT,6,6,0,1,1370,8220
9990,2,511,"500,ML",CAT,3,3,0,1,1200,3600
9991,1,1,,CAT,5,5,0,1,1010,5050
9992,1,542,,CAT,20,16,0,1,1445,23120
9992,2,21,,CAT,12,12,0,1,850,10200
9992,3,571,,CAT,100,100,0,1,100,10000
9993,1,522,,CAT,6,6,0,1,1020,6120
9994,1,522,,CAT,10,10,0,1,1030,10300
9994,2,187,,CAT,10,10,0,1,650,6500
9995,1,669,,CAT,20,20,0,1,300,6000
9995,2,140,,CAT,2,2,0,1,4500,9000
9995,3,316,,CAT,24,24,0,1,300,7200
9995,4,310,,CAT,4,4,0,1,3000,12000
9995,5,55,,CAT,10,10,0,1,300,3000
9995,6,647,,CAT,63,63,0,1,1000,63000
9995,7,641,,CAT,83,83,0,1,1000,83000
9995,8,513,,CAT,44,44,0,1,915,40260
9995,9,520,,CAT,39,26,0,1,1700,44200
9995,10,70,,CAT,425,425,450,1,50,21250
9995,11,83,CHILLED,CAT,32,32,0,1,700,22400
9995,12,697,,CAT,60,60,0,1,350,21000
9996,1,30,,CAT,5,5,0,1,1200,6000
9996,2,1,,CAT,25.5,17,0,1,1300,22100
9997,1,522,,CAT,9,6,0,1,1260,7560
9997,2,30,,CAT,3,3,0,1,1200,3600
9998,1,4,,CAT,15,15,0,1,1020,15300
9999,1,30,,CAT,2,2,0,1,1200,2400
10000,1,522,,CAT,5,5,0,1,1030,5150
10001,1,12,,PARTY,25,25,0,1,400,10000
10001,2,362,,CAT,40,40,0,1,25,1000
10001,3,359,,CAT,24,24,0,1,50,1200
10001,4,362,,CAT,50,50,0,1,25,1250
10001,5,368,,CAT,10,10,0,1,50,500
10002,1,1,,CAT,6,5,0,1,1102,5510
10003,1,522,"1500,6 BOX",CAT,6,6,0,1,1030,6180
10003,2,30,"500,6 BOX",CAT,2,2,0,1,1200,2400
10004,1,187,,CAT,2,2,0,1,550,1100
10005,1,522,,CAT,10,8,0,1,1145,9160
10005,2,30,,CAT,5,5,0,1,1200,6000
10006,1,522,"30,,7.5..ML BOX./SHOPER",CAT,10,10,0,1,1030,10300
10007,1,557,,CAT,60,60,0,1,150,9000
10007,2,30,"2.5,GM,,60",CAT,2.5,2.5,0,1,1100,2750
10008,1,522,,CAT,10,8,0,1,1145,9160
10009,1,522,GOLDEN,CAT,6.25,5,0,1,1260,6300
10010,1,33,,CAT,6,6,0,1,500,3000
10010,2,55,,CAT,2,2,0,1,300,600
10010,3,1,,CAT,9,6,0,1,1240,7440
10011,1,522,,CAT,5,5,0,1,1030,5150
10011,2,55,,CAT,1,1,0,1,300,300
10012,1,30,,CAT,2,2,0,1,1200,2400
10013,1,33,,CAT,4,4,0,1,550,2200
10013,2,130,"Mirch Kam",CAT,2.5,2.5,0,1,2800,7000
10014,1,542,,CAT,6,6,0,1,1250,7500
10015,1,30,,CAT,2,2,0,1,1200,2400
10015,2,522,,CAT,5,5,0,1,1030,5150
10016,1,522,,CAT,4.5,3,0,1,1260,3780
10017,1,51,,CAT,5,5,0,1,270,1350
10017,2,55,,CAT,3,3,0,1,300,900
10017,3,97,,CAT,5,5,0,1,800,4000
10017,4,53,,CAT,4,4,0,1,180,720
10017,5,563,,CAT,2,2,0,1,350,700
10017,6,198,,CAT,10,10,0,1,1000,10000
10017,7,522,,CAT,10,10,0,1,1000,10000
10017,8,324,,CAT,15,15,0,1,1000,15000
10018,1,522,,CAT,8,8,0,1,1030,8240
10018,2,30,,CAT,2,2,0,1,1200,2400
10019,1,79,,CAT,40,40,0,1,600,24000
10020,1,522,,PARTY,1,5,0,1,570,2850
10020,2,2,,PARTY,4,5,0,1,570,2850
10021,1,130,,CAT,1.5,1.5,0,1,3000,4500
10022,1,522,,CAT,10,10,0,1,1300,13000
10023,1,522,,CAT,6.5,6.5,0,1,980,6370
10023,2,571,,CAT,14,14,0,1,75,1050
10023,3,614,,CAT,6,6,0,1,275,1650
10023,4,566,,CAT,5,5,0,1,2100,10500
10024,1,522,,CAT,34.5,34.5,0,1,980,33810
10024,2,571,,CAT,60,60,0,1,75,4500
10024,3,614,,CAT,8,8,0,1,275,2200
10025,1,522,,CAT,9.5,9.5,0,1,980,9310
10025,2,571,,CAT,40,40,0,1,75,3000
10026,1,1,,CAT,7.5,5,0,1,1240,6200
10027,1,55,,CAT,1,1,0,1,300,300
10027,2,375,,CAT,8,8,0,1,1370,10960
10027,3,621,,CAT,6,6,0,1,650,3900
10028,1,30,,CAT,1,1,0,1,1200,1200
10029,1,522,,CAT,5,5,0,1,1030,5150
10029,2,13,,CAT,3,3,0,1,910,2730
10029,3,187,,CAT,5,5,0,1,650,3250
10029,4,81,,CAT,1,1,0,1,600,600
10030,1,522,,CAT,6,6,0,1,1030,6180
10031,1,522,,CAT,24,24,0,1,980,23520
10031,2,566,,CAT,4,4,0,1,2100,8400
10032,1,522,,CAT,56.75,56.75,0,1,980,55615
10033,1,522,,CAT,5,5,0,1,980,4900
10033,2,30,,CAT,5,5,0,1,1100,5500
10034,1,522,,CAT,5,5,0,1,980,4900
10035,1,362,,CAT,80,80,0,1,15,1200
10035,2,196,DASTI/RAAN,CAT,10,10,0,1,1900,19000
10036,1,522,,CAT,3,3,0,1,1130,3390
10036,2,511,,CAT,1.5,1.5,0,1,1300,1950
10037,1,522,"SINDHI STYLE",CAT,8,8,0,1,1020,8160
10038,1,83,,CAT,14,14,0,1,600,8400
10038,2,53,,CAT,5,5,0,1,180,900
10038,3,51,,CAT,8,8,0,1,270,2160
10038,4,55,,CAT,2,2,0,1,300,600
10038,5,563,,CAT,2,2,0,1,350,700
10038,6,14,,CAT,15,15,0,1,1150,17250
10038,7,1,,CAT,15,10,0,1,1225,12250
10039,1,140,,CAT,1,1,0,1,4500,4500
10039,2,682,,CAT,20,20,0,1,700,14000
10039,3,316,,CAT,7,7,0,1,300,2100
10039,4,55,,CAT,3,3,0,1,300,900
10039,5,717,,CAT,30,30,0,1,850,25500
10039,6,517,,CAT,17,17,0,1,1950,33150
10039,7,520,,CAT,18,12,0,1,1620,19440
10040,1,522,,CAT,3,3,0,1,970,2910
10040,2,571,,CAT,20,20,0,1,75,1500
10040,3,614,,CAT,8,8,0,1,275,2200
10040,4,566,,CAT,5,5,0,1,2100,10500
10041,1,522,,CAT,23.75,23.75,0,1,970,23038
10041,2,571,,CAT,60,60,0,1,75,4500
10041,3,614,,CAT,14,14,0,1,275,3850
10042,1,522,,CAT,3,3,0,1,970,2910
10042,2,4,,CAT,8,8,0,1,950,7600
10043,1,522,,CAT,3,3,0,1,970,2910
10044,1,684,,CAT,6,6,0,1,350,2100
10044,2,53,,CAT,5,5,0,1,180,900
10044,3,140,,CAT,1,1,0,1,5500,5500
10044,4,523,,CAT,10.5,7,0,1,1260,8820
10044,5,148,"10,KG BONG,4 KG DASTI",CAT,14,14,0,1,1350,18900
10045,1,361,,PARTY,39,26,0,1,550,14300
10045,2,16,,PARTY,38,38,0,1,400,15200
10045,3,53,,CAT,14,14,0,1,180,2520
10045,4,51,,CAT,22,22,0,1,270,5940
10045,5,54,,CAT,275,275,0,1,15,4125
10045,6,55,,CAT,6,6,0,1,300,1800
10045,7,187,,CAT,45,45,0,1,650,29250
10046,1,522,,CAT,6.25,6.25,0,1,960,6000
10046,2,566,,CAT,5,5,0,1,2080,10400
10047,1,522,,CAT,25.75,25.75,0,1,960,24720
10048,1,522,,CAT,6,6,0,1,960,5760
10049,1,522,,CAT,3,3,0,1,960,2880
10050,1,511,,CAT,5,5,0,1,1100,5500
10050,2,522,,CAT,5,10,0,1,770,7700
10051,1,225,,CAT,5,5,0,1,2000,10000
10052,1,217,,CAT,3,3,0,1,800,2400
10052,2,1,,CAT,8,8,0,1,990,7920
10053,1,522,,CAT,15,10,0,1,1230,12300
10054,1,30,,CAT,30,30,0,1,1200,36000
10054,2,522,"1700,750 ML.BOX",CAT,119,170,0,1,878,149260
10054,3,522,,CAT,2,2,0,1,1100,2200
10055,1,596,,CAT,80,80,0,1,160,12800
10056,1,522,,CAT,5,5,0,1,1000,5000
10057,1,522,,CAT,10,10,0,1,1010,10100
10058,1,1,,CAT,5,5,0,1,990,4950
10059,1,522,,CAT,3,3,0,1,1120,3360
10060,1,1,"Mirch Kam",CAT,7.5,5,0,1,1210,6050
10061,1,361,,CAT,12.5,10,0,1,1400,14000
10061,2,13,,CAT,10,10,0,1,900,9000
10061,3,503,,CAT,12,12,0,1,550,6600
10061,4,53,,CAT,4,4,0,1,180,720
10061,5,316,,CAT,6,6,0,1,300,1800
10061,6,563,,CAT,4,4,0,1,350,1400
10061,7,55,,CAT,4,4,0,1,300,1200
10062,1,16,,PARTY,8,8,0,1,450,3600
10062,2,677,,CAT,6,6,0,1,440,2640
10063,1,523,,CAT,12.5,10,0,1,1150,11500
10063,2,107,,CAT,8,8,0,1,600,4800
10064,1,522,,CAT,3,3,0,1,1110,3330
10065,1,522,,CAT,9.5,9.5,0,1,960,9120
10065,2,566,,CAT,6,6,0,1,2080,12480
10066,1,522,,CAT,28.75,28.75,0,1,960,27600
10066,2,571,,CAT,47,47,0,1,75,3525
10066,3,614,,CAT,12,12,0,1,275,3300
10067,1,1,,CAT,8,8,0,1,940,7520
10068,1,522,,CAT,6.25,6.25,0,1,960,6000
10068,2,1,,CAT,8,8,0,1,940,7520
10068,3,571,,CAT,40,40,0,1,75,3000
10069,1,522,,CAT,3,3,0,1,960,2880
10070,1,1,,CAT,14,14,0,1,990,13860
10070,2,83,,CAT,8,8,0,1,600,4800
10070,3,55,,CAT,2,2,0,1,300,600
10071,1,557,,CAT,16,16,0,1,160,2560
10071,2,625,,CAT,14,14,0,1,320,4480
10071,3,30,,CAT,3,3,0,1,1200,3600
10072,1,511,,CAT,3,3,0,1,1300,3900
10072,2,522,Golden,CAT,7,7,0,1,1110,7770
10072,3,522,Golden,CAT,3,3,0,1,1110,3330
10073,1,535,,CAT,10,10,0,1,1500,15000
10074,1,522,,CAT,5,5,0,1,1020,5100
10075,1,13,,CAT,4,4,0,1,940,3760
10075,2,362,,CAT,30,30,0,1,25,750
10076,1,182,,PARTY,195,130,0,1,650,84500
10076,2,2,,PARTY,15,10,0,1,600,6000
10076,3,598,,CAT,4,4,0,1,1400,5600
10076,4,511,,CAT,32,32,0,1,1200,38400
10077,1,522,,CAT,6.25,6.25,0,1,960,6000
10077,2,566,,CAT,10,10,0,1,2080,20800
10078,1,522,,CAT,26,26,0,1,960,24960
10079,1,522,,CAT,26.25,26.25,0,1,960,25200
10080,1,522,,CAT,3,3,0,1,960,2880
10081,1,1,,CAT,4,4,0,1,1010,4040
10082,1,217,,CAT,3,3,0,1,600,1800
10083,1,563,,CAT,2,2,0,1,350,700
10083,2,766,,CAT,6,4,0,1,1295,5180
10083,3,13,,CAT,5,5,0,1,880,4400
10083,4,53,,CAT,1.5,1.5,0,1,180,270
10083,5,316,,CAT,2.5,2.5,0,1,300,750
10083,6,55,,CAT,1.5,1.5,0,1,300,450
10083,7,134,,CAT,75,75,0,1,55,4125
10084,1,522,,CAT,9.5,9.5,0,1,960,9120
10084,2,566,,CAT,10,10,0,1,2080,20800
10085,1,522,,CAT,26,26,0,1,960,24960
10086,1,522,,CAT,9.5,9.5,0,1,960,9120
10087,1,522,,CAT,3,3,0,1,960,2880
10088,1,525,,CAT,5,5,0,1,160,800
10089,1,522,,CAT,5,5,0,1,1010,5050
10090,1,522,,CAT,6,4,0,1,1230,4920
10090,2,522,,CAT,6,4,0,1,1230,4920
10090,3,30,,CAT,2,2,0,1,1200,2400
10091,1,522,,CAT,6,6,0,1,960,5760
10091,2,571,,CAT,22,22,0,1,75,1650
10091,3,614,,CAT,6,6,0,1,275,1650
10091,4,566,,CAT,4,4,0,1,2080,8320
